system_id,word,ner
1771,兩,CARDINAL
1771,早上十點,TIME
1771,九點,TIME
1771,七點,TIME
1771,兩,CARDINAL
1772,抄文,PERSON
1772,頭幾天,DATE
1773,二,CARDINAL
1773,半夜,TIME
1773,二,CARDINAL
1773,兩,CARDINAL
1773,半夜,TIME
1773,三,CARDINAL
1773,八,CARDINAL
1773,五,CARDINAL
1773,兩,CARDINAL
1774,三,CARDINAL
1774,高工,ORG
1774,二,CARDINAL
1774,二,CARDINAL
1774,二,CARDINAL
1774,伴侶選餐廳,FAC
1774,登山主,PERSON
1774,當天,DATE
1774,芙莉蓮裡,PERSON
1774,芙莉蓮,PERSON
1774,幾秒鐘,TIME
1774,芙莉蓮,PERSON
1776,哇勒,PERSON
1776,第二,ORDINAL
1776,十來年,DATE
1778,兩,CARDINAL
1778,第三,ORDINAL
1778,兩,CARDINAL
1778,兩,CARDINAL
1778,以,GPE
1778,巴,GPE
1778,巴勒斯坦,GPE
1778,以色列,GPE
1778,巴勒斯坦,GPE
1778,兩,CARDINAL
1778,兩,CARDINAL
1778,法,GPE
1778,大寶二,PERSON
1778,兩,CARDINAL
1778,後天,DATE
1778,後天,DATE
1778,後天,DATE
1778,胡同,GPE
1778,兩,CARDINAL
1778,今天,DATE
1778,今天,DATE
1778,第三,ORDINAL
1780,兩,CARDINAL
1780,快個月個歲,DATE
1780,兩,CARDINAL
1780,大寶,PERSON
1780,晚上,TIME
1780,大寶,PERSON
1780,晚上,TIME
1780,好幾天,DATE
1781,當天,DATE
1781,兩,CARDINAL
1781,明天,DATE
1783,梁靜茹,PERSON
1783,兩,CARDINAL
1783,東京河口湖,LOC
1783,五天,DATE
1783,四夜,TIME
1784,第二,ORDINAL
1786,兩,CARDINAL
1786,兩,CARDINAL
1786,小二,CARDINAL
1786,五萬,CARDINAL
1786,萬,CARDINAL
1786,兩,CARDINAL
1786,週末兩天,DATE
1786,兩,CARDINAL
1787,抄文,PERSON
1787,美國,GPE
1787,英文,LANGUAGE
1787,台灣,GPE
1787,文公,PERSON
1787,英文,LANGUAGE
1787,凌晨,TIME
1787,凌晨,TIME
1787,美,GPE
1787,英文,LANGUAGE
1787,英文,LANGUAGE
1787,英文,LANGUAGE
1787,台,GPE
1787,美,GPE
1787,台灣,GPE
1787,美,GPE
1787,四個月,DATE
1787,四個月,DATE
1787,台灣,GPE
1787,美,GPE
1787,美國,GPE
1788,美國,GPE
1788,台灣,GPE
1788,美國,GPE
1788,台灣,GPE
1788,二,CARDINAL
1788,美國,GPE
1788,英文,LANGUAGE
1788,美國,GPE
1788,兩,CARDINAL
1788,台灣,GPE
1788,台灣,GPE
1788,美國,GPE
1788,台灣,GPE
1788,台灣,GPE
1788,美國,GPE
1788,台灣,GPE
1788,台灣,GPE
1789,台灣,GPE
1789,阿,GPE
1789,月初,DATE
1789,第次,ORDINAL
1789,英文,LANGUAGE
1789,台灣,GPE
1790,二,CARDINAL
1790,三,CARDINAL
1790,六,CARDINAL
1791,美國,GPE
1791,英文,LANGUAGE
1791,美國,GPE
1791,華人,NORP
1791,華人,NORP
1791,英文,LANGUAGE
1791,英文,LANGUAGE
1791,中文,LANGUAGE
1791,美國,GPE
1791,台灣,GPE
1791,英文,LANGUAGE
1791,美國,GPE
1791,中文,LANGUAGE
1791,美國,GPE
1792,台男,PERSON
1792,台灣,GPE
1793,英文,LANGUAGE
1793,台,GPE
1793,台灣,GPE
1793,台灣,GPE
1794,冰島,GPE
1794,今天,DATE
1794,英文,LANGUAGE
1794,今天,DATE
1794,今天,DATE
1794,第二,ORDINAL
1794,台灣,GPE
1795,美國,GPE
1795,美國,GPE
1795,英文,LANGUAGE
1795,台灣,GPE
1795,台灣,GPE
1795,文公,PERSON
1795,英文,LANGUAGE
1795,凌晨,TIME
1795,凌晨,TIME
1795,美,GPE
1795,英文,LANGUAGE
1795,英文,LANGUAGE
1795,英文,LANGUAGE
1795,台灣,GPE
1795,美,GPE
1795,美國,GPE
1795,美國,GPE
1795,台灣,GPE
1796,騎士團,ORG
1796,台灣,GPE
1796,台灣,GPE
1796,台灣,GPE
1796,美國,GPE
1796,台灣,GPE
1796,台美,GPE
1796,美國,GPE
1796,今天,DATE
1796,阿不,PERSON
1796,今年,DATE
1796,美國,GPE
1796,半年,DATE
1796,今天,DATE
1796,四德,CARDINAL
1796,美國,GPE
1796,美國,GPE
1796,英文,LANGUAGE
1796,美國,GPE
1796,兩年前,DATE
1796,英文,LANGUAGE
1796,云云,PERSON
1796,英文,LANGUAGE
1796,英文,LANGUAGE
1796,台灣,GPE
1796,英文,LANGUAGE
1796,台灣,GPE
1796,兩年,DATE
1796,四年,DATE
1796,兩,CARDINAL
1796,兩,CARDINAL
1796,年底,DATE
1796,台,GPE
1796,留美,GPE
1796,這幾年,DATE
1796,費雯,PERSON
1796,昨天,DATE
1796,阿,NORP
1796,美國,GPE
1796,台灣,GPE
1797,兩,CARDINAL
1798,美國籍,NORP
1798,台灣,GPE
1798,十歲,DATE
1798,美國,GPE
1798,台灣,GPE
1798,美國,GPE
1798,程序卡,PERSON
1798,兩,CARDINAL
1799,美國,GPE
1799,幾年,DATE
1799,十幾年,DATE
1799,英文,LANGUAGE
1799,普普,PERSON
1799,英文,LANGUAGE
1799,英文,LANGUAGE
1799,英文,LANGUAGE
1799,台灣,GPE
1799,台灣,GPE
1799,台灣,GPE
1799,兩,CARDINAL
1799,台灣,NORP
1799,台灣,GPE
1800,第點,ORDINAL
1800,第二,ORDINAL
1800,台灣,GPE
1800,美,GPE
1800,兩,CARDINAL
1800,第三,ORDINAL
1800,美國,GPE
1801,愛上卡,PERSON
1801,第二,ORDINAL
1802,兩,CARDINAL
1802,盎撒人,NORP
1802,兩,CARDINAL
1802,台灣,GPE
1802,美國白人,NORP
1802,兩,CARDINAL
1803,三,CARDINAL
1803,第二,ORDINAL
1804,美國,GPE
1804,台灣,LOC
1804,週末,DATE
1804,第代,ORDINAL
1804,美國,GPE
1804,美國,GPE
1804,台灣,GPE
1804,美國,NORP
1804,美國,GPE
1804,兩,CARDINAL
1804,旦,PERSON
1804,台灣,GPE
1804,美國,GPE
1804,台灣,GPE
1804,灣爽,PERSON
1804,美國,GPE
1804,美國,GPE
1804,加州紐約,GPE
1804,幾年,DATE
1804,美國,GPE
1804,兩,CARDINAL
1805,美國,GPE
1805,台灣,GPE
1805,美國,GPE
1805,美國,GPE
1805,豫,PERSON
1806,倆,CARDINAL
1806,阿不,PERSON
1806,兩,CARDINAL
1807,台灣同學會,ORG
1807,阿肥,PERSON
1808,今天,DATE
1808,幾歲,DATE
1808,三歲,DATE
1808,今天,DATE
1808,台灣,GPE
1808,今天,DATE
1809,美國,GPE
1809,美國,GPE
1809,美國,GPE
1809,美國,GPE
1809,台灣,GPE
1809,兩,CARDINAL
1810,美國,GPE
1810,這幾年,DATE
1810,美國,GPE
1811,幾百,CARDINAL
1811,美國,GPE
1811,兩,CARDINAL
1811,美國,GPE
1812,美國,GPE
1812,美國,NORP
1812,第代,ORDINAL
1812,兩,CARDINAL
1812,百,CARDINAL
1812,台灣,GPE
1812,美國,GPE
1812,美國,GPE
1812,美國,NORP
1812,美國,GPE
1812,台灣,GPE
1812,台灣,GPE
1812,三,CARDINAL
1812,台灣,GPE
1812,美國,GPE
1812,兩,CARDINAL
1812,美國,GPE
1812,兩,CARDINAL
1812,快十年,DATE
1812,今年,DATE
1812,華人,NORP
1813,今天,DATE
1813,半夜,TIME
1813,美國,GPE
1813,美國,GPE
1813,美國,GPE
1813,英文,LANGUAGE
1813,美國,GPE
1813,英文,LANGUAGE
1813,美國,GPE
1813,兩,CARDINAL
1813,台灣,GPE
1813,美國,GPE
1813,今天,DATE
1813,美國,NORP
1813,台灣,GPE
1813,美國,GPE
1814,美國,GPE
1814,美國,GPE
1814,義大利人,NORP
1814,美國,GPE
1814,台灣,NORP
1814,美國,GPE
1815,去年,DATE
1815,德國,GPE
1815,德,GPE
1815,德,GPE
1815,六年,DATE
1815,去年,DATE
1815,三,CARDINAL
1815,德國,GPE
1815,兩個月,DATE
1815,個月,DATE
1815,五,CARDINAL
1815,三,CARDINAL
1815,三個禮拜,DATE
1815,去年,DATE
1816,台灣,GPE
1816,美國,GPE
1816,這幾年,DATE
1816,美國,GPE
1816,第代,ORDINAL
1816,第點,ORDINAL
1816,美國,GPE
1816,美國,GPE
1816,美國,GPE
1816,第二,ORDINAL
1816,第步,ORDINAL
1816,美國,GPE
1816,百,CARDINAL
1816,台灣,GPE
1816,兩,CARDINAL
1816,美國,GPE
1816,美國,GPE
1816,美國,NORP
1816,美國,GPE
1816,美國,GPE
1816,台灣,GPE
1816,台灣,GPE
1816,美國,GPE
1816,萬,CARDINAL
1816,美國,GPE
1816,兩,CARDINAL
1816,第代,ORDINAL
1817,美國,GPE
1817,美國,GPE
1817,美國,GPE
1817,美國,GPE
1817,華人,NORP
1817,英文,LANGUAGE
1817,美國,GPE
1817,英文,LANGUAGE
1817,英文,LANGUAGE
1817,美,GPE
1817,英文,LANGUAGE
1817,英文,LANGUAGE
1817,美國人,NORP
1817,第步,ORDINAL
1817,美國,GPE
1817,老美,NORP
1817,兩,CARDINAL
1817,年前,DATE
1817,美國,GPE
1817,八小時,TIME
1817,四千,CARDINAL
1817,四千,CARDINAL
1817,三,CARDINAL
1817,麥當勞,ORG
1817,三,CARDINAL
1817,美國,GPE
1817,英文,LANGUAGE
1817,台灣,GPE
1817,台灣,GPE
1817,五天,DATE
1817,上週,DATE
1817,春假,DATE
1817,美國,GPE
1817,美國,GPE
1817,美國,GPE
1817,美國,GPE
1817,美國,GPE
1817,兩,CARDINAL
1817,美國,GPE
1817,美國,GPE
1817,台灣,GPE
1817,台灣,GPE
1817,台灣,GPE
1817,留美,GPE
1817,英文,LANGUAGE
1817,華人,NORP
1817,華人,NORP
1817,英文,LANGUAGE
1817,英文,LANGUAGE
1817,英文,LANGUAGE
1817,英文,LANGUAGE
1817,美,GPE
1817,美國,GPE
1817,兩,CARDINAL
1817,英文,LANGUAGE
1817,台,GPE
1818,兩,CARDINAL
1818,兩,CARDINAL
1819,英文,LANGUAGE
1819,英文,LANGUAGE
1819,英文,LANGUAGE
1819,英文,LANGUAGE
1819,英文,LANGUAGE
1819,五年六年,DATE
1819,兩,CARDINAL
1819,美國,GPE
1819,美國,GPE
1820,十年,DATE
1820,兩,CARDINAL
1820,阿魯阿蛇,PERSON
1820,吉澤友貴,PERSON
1820,兩,CARDINAL
1822,支語,LANGUAGE
1822,三,CARDINAL
1822,兩,CARDINAL
1822,台,GPE
1822,美,GPE
1822,台德,GPE
1822,美國,GPE
1822,台灣,GPE
1822,美國,GPE
1822,台灣,GPE
1823,美國,GPE
1823,兩,CARDINAL
1824,第代,ORDINAL
1824,這幾年,DATE
1824,美國,GPE
1824,英文,LANGUAGE
1824,第代,ORDINAL
1825,美國,GPE
1825,台灣,GPE
1825,台,GPE
1825,半年,DATE
1825,美國,GPE
1825,兩,CARDINAL
1825,美國,GPE
1825,台灣,GPE
1825,美國,GPE
1825,美國,GPE
1825,兩,CARDINAL
1825,英文,LANGUAGE
1825,台灣,GPE
1825,美國,GPE
1826,八,CARDINAL
1827,百分之百,PERCENT
1827,百分之兩百,PERCENT
1827,三,CARDINAL
1827,加拿大,GPE
1827,兄台恕,PERSON
1827,華人,NORP
1827,七,CARDINAL
1828,今天,DATE
1828,幾天,DATE
1830,川普,PERSON
1830,留美,GPE
1830,美國,GPE
1830,台灣,GPE
1830,美國,GPE
1830,美國,NORP
1830,台灣,GPE
1830,美國,GPE
1830,美國,GPE
1830,美國,GPE
1830,美國,GPE
1830,美國,GPE
1830,台灣,GPE
1830,美國,GPE
1830,台灣,GPE
1830,美利堅,NORP
1830,台灣,GPE
1830,台灣,GPE
1830,美國,GPE
1830,台灣,GPE
1830,台灣,NORP
1830,台灣,GPE
1831,美國,GPE
1831,台灣,GPE
1831,美國,NORP
1831,美國,GPE
1831,台灣,GPE
1831,美國,GPE
1831,美國,GPE
1831,今天,DATE
1831,今天,DATE
1831,美國,NORP
1831,兩歲,DATE
1831,今天,DATE
1832,仙仙,PERSON
1833,海地,GPE
1833,李安,PERSON
1833,英國,GPE
1833,印度區,GPE
1833,英文,LANGUAGE
1833,英文,LANGUAGE
1833,印度人,NORP
1833,兩,CARDINAL
1834,四年,DATE
1834,英語,LANGUAGE
1834,矽谷,GPE
1834,這兩年,DATE
1835,美國,GPE
1835,台灣,GPE
1835,美,GPE
1835,美國,GPE
1835,台,GPE
1835,美國,GPE
1836,三,CARDINAL
1836,美國,GPE
1836,捷運站,FAC
1836,兩,CARDINAL
1837,二,CARDINAL
1837,美國,GPE
1837,台灣,GPE
1837,美國,GPE
1837,美國,GPE
1837,美國,GPE
1837,台灣,GPE
1837,台灣,GPE
1837,第二,ORDINAL
1838,抄文,PERSON
1839,分錢,MONEY
1839,美國,GPE
1839,台灣,GPE
1839,韓國,GPE
1839,美國,GPE
1839,文化大革命,EVENT
1839,英文,LANGUAGE
1839,五,CARDINAL
1839,美國,NORP
1839,三,CARDINAL
1839,美國,GPE
1839,美式墨西哥,NORP
1839,美式,NORP
1839,中國,NORP
1839,麥當勞,ORG
1839,美國人,NORP
1839,加州,GPE
1839,廣東話,LANGUAGE
1839,南加,GPE
1839,國語,LANGUAGE
1839,普通話,LANGUAGE
1839,英文,LANGUAGE
1839,西班牙文,LANGUAGE
1839,中西部,LOC
1839,英文,LANGUAGE
1839,西岸,LOC
1839,東岸,LOC
1839,桂格,ORG
1839,貴格教派,ORG
1839,新教徒,NORP
1839,韓國,GPE
1839,美國,NORP
1839,三,CARDINAL
1839,美國,NORP
1839,美國,NORP
1839,韓國,GPE
1839,中國,NORP
1839,美國,GPE
1839,英文,LANGUAGE
1839,台灣,GPE
1839,英,GPE
1839,台灣,GPE
1839,周處,PERSON
1839,三,CARDINAL
1839,本幾個禮拜前,DATE
1839,洛杉磯,GPE
1839,洛杉磯,GPE
1839,美國,GPE
1839,英,GPE
1839,美國,GPE
1839,美國,GPE
1839,美國,NORP
1839,英文版,LANGUAGE
1839,台男,PERSON
1839,客家人,NORP
1839,客家人,NORP
1839,三,CARDINAL
1839,半天,DATE
1839,幾百塊錢,MONEY
1839,美國,NORP
1839,台灣,NORP
1839,半天,DATE
1839,三,CARDINAL
1839,英文,LANGUAGE
1839,美國,GPE
1839,美國,GPE
1839,台灣,GPE
1839,台灣,GPE
1839,美國,NORP
1839,十年,DATE
1839,美國,NORP
1839,美國,NORP
1840,張忠謀,PERSON
1840,第二,ORDINAL
1840,張淑芬,PERSON
1840,李連杰,PERSON
1840,第二,ORDINAL
1840,利智,PERSON
1840,第二,ORDINAL
1840,具俊曄,PERSON
1841,抄文,PERSON
1841,十幾年,DATE
1841,這兩年,DATE
1841,十,CARDINAL
1841,十年以上,DATE
1841,今年,DATE
1841,兩歲,DATE
1841,十多年,DATE
1841,五六年前,DATE
1841,好幾次,CARDINAL
1841,早上多,TIME
1841,晚上,TIME
1841,早上,TIME
1841,晚上,TIME
1841,兩三個月,DATE
1841,周六,DATE
1841,這幾年,DATE
1841,四年前,DATE
1841,這四年,DATE
1841,八成,CARDINAL
1841,兩,CARDINAL
1843,百歲,DATE
1843,小時,TIME
1843,十幾年,DATE
1843,幾十年,DATE
1843,六十歲,DATE
1843,六十幾歲,DATE
1843,四十幾歲,DATE
1843,二十年,DATE
1843,十幾年,DATE
1843,二十幾歲,DATE
1843,泰國,GPE
1843,越南,GPE
1843,歐,NORP
1843,泰國,GPE
1844,英文,LANGUAGE
1844,英文,LANGUAGE
1845,台灣中原,LOC
1845,美國,GPE
1845,台灣,GPE
1845,老美,NORP
1845,首先,ORDINAL
1845,美國,GPE
1845,台灣,GPE
1846,二,CARDINAL
1846,周次,PERSON
1847,這兩天,DATE
1850,百分百,PERCENT
1850,兩萬,MONEY
1851,晚上,TIME
1851,英文,LANGUAGE
1852,東怨西,PERSON
1852,萬塊,MONEY
1852,十年,DATE
1853,臺男,NORP
1853,雙標仔,PERSON
1854,幾個月前,DATE
1854,兩,CARDINAL
1854,十分鐘,TIME
1854,現在歲,DATE
1854,狄卡,PERSON
1854,未來十年,DATE
1854,阿法台,PERSON
1854,澳洲,GPE
1854,美國,GPE
1854,美國,GPE
1854,美國,GPE
1854,美國,GPE
1854,台灣,GPE
1854,比爾蓋茲,PERSON
1854,台灣,GPE
1854,台灣,GPE
1854,星巴克,ORG
1854,美麗華,ORG
1854,蕭,PERSON
1854,楊花,PERSON
1854,兩,CARDINAL
1854,今天,DATE
1854,明天,DATE
1855,兩天,DATE
1855,兩,CARDINAL
1855,兩,CARDINAL
1855,魯魯,GPE
1855,台大,ORG
1855,美國,GPE
1855,幾十年前,DATE
1855,美國,GPE
1855,英檢,LANGUAGE
1855,英文,LANGUAGE
1855,英檢,LANGUAGE
1855,英文,LANGUAGE
1855,英檢,LANGUAGE
1855,英文,LANGUAGE
1855,慈子孝,PERSON
1855,美國,NORP
1855,這幾天,DATE
1855,四年,DATE
1855,美國,NORP
1855,半年,DATE
1855,美國,GPE
1855,四年,DATE
1855,十幾年,DATE
1855,台灣,NORP
1855,台灣,GPE
1855,就年,DATE
1855,美國,GPE
1855,台灣,GPE
1855,台灣,GPE
1855,三年,DATE
1855,博二,PERSON
1855,半年,DATE
1856,兩,CARDINAL
1856,兩,CARDINAL
1856,兩,CARDINAL
1856,兩,CARDINAL
1856,十幾年,DATE
1856,兩,CARDINAL
1856,谷歌,ORG
1856,兩,CARDINAL
1856,個禮拜,DATE
1856,小時,TIME
1856,個禮拜,DATE
1856,個禮拜,DATE
1856,個月,DATE
1856,兩,CARDINAL
1856,萬,CARDINAL
1856,萬,CARDINAL
1856,好幾年,DATE
1856,十幾年,DATE
1856,十幾年,DATE
1856,前三個月,DATE
1856,兩,CARDINAL
1856,兩,CARDINAL
1857,這幾天,DATE
1857,個禮拜,DATE
1857,個禮拜,DATE
1857,第Ｎ,ORDINAL
1857,蕭規曹,PERSON
1857,百多,CARDINAL
1858,第次,ORDINAL
1859,過幾年,DATE
1861,今天,DATE
1861,四個月,DATE
1861,今天,DATE
1862,百憂解,PRODUCT
1862,今天,DATE
1862,聯想,ORG
1862,週六,DATE
1863,快年,DATE
1863,三,CARDINAL
1863,多年,DATE
1863,前幾天,DATE
1863,今天,DATE
1863,兩,CARDINAL
1863,今天,DATE
1863,兩,CARDINAL
1863,五,CARDINAL
1863,十,CARDINAL
1863,這個月,DATE
1863,兩,CARDINAL
1864,五年,DATE
1864,八點,TIME
1864,善良好,PERSON
1864,第點,ORDINAL
1865,德,GPE
1865,華人,NORP
1865,兩千年,DATE
1866,兩,CARDINAL
1866,今天,DATE
1868,二,ORDINAL
1868,第三,ORDINAL
1868,曹,PERSON
1868,第三,ORDINAL
1868,兩,CARDINAL
1868,三,CARDINAL
1870,兩,CARDINAL
1870,兩,CARDINAL
1871,秀秀,PERSON
1872,兩,CARDINAL
1873,兩,CARDINAL
1873,兩,CARDINAL
1873,明天,DATE
1873,週末,DATE
1873,兩三,CARDINAL
1873,兩,CARDINAL
1873,晚上,TIME
1873,兩,CARDINAL
1873,第二,ORDINAL
1873,兩點,TIME
1873,兩,CARDINAL
1873,安逸感,PERSON
1873,兩,CARDINAL
1873,蛋黃區,LOC
1873,兩,CARDINAL
1873,兩,CARDINAL
1873,六年十年十八年,DATE
1873,兩,CARDINAL
1873,白天,TIME
1873,週末,DATE
1873,兩,CARDINAL
1873,昨天,DATE
1873,兩,CARDINAL
1873,兩,CARDINAL
1873,兩,CARDINAL
1873,第二,ORDINAL
1873,兩,CARDINAL
1873,兩,CARDINAL
1873,幾年前,DATE
1873,坦,PERSON
1873,三,CARDINAL
1873,兩,CARDINAL
1873,兩,CARDINAL
1873,兩,CARDINAL
1873,中方,GPE
1873,兩,CARDINAL
1873,五月,DATE
1873,教育部,ORG
1873,六歲前,DATE
1873,雅痞書局,FAC
1873,兩,CARDINAL
1873,上個月,DATE
1873,昨天,DATE
1873,蕾姆,PERSON
1873,兩,CARDINAL
1874,中醫,NORP
1874,去年,DATE
1874,武漢,GPE
1874,中醫,NORP
1874,中醫,ORG
1874,武漢,GPE
1874,快半年,DATE
1874,前幾天,DATE
1874,中醫,NORP
1874,中醫,ORG
1874,中醫,NORP
1874,中醫,NORP
1874,上百,CARDINAL
1874,中醫,NORP
1875,兩,CARDINAL
1875,三五年,DATE
1875,兩,CARDINAL
1876,三個月個月,DATE
1876,綠帽夫,PERSON
1877,兩,CARDINAL
1877,同溫層,ORG
1878,八年,DATE
1880,兩,CARDINAL
1881,兩,CARDINAL
1882,五,CARDINAL
1882,尊夫,PERSON
1882,微軟,ORG
1882,微軟,ORG
1882,兩,CARDINAL
1882,數年之後,DATE
1882,微軟,ORG
1882,兩,CARDINAL
1882,秀恩,PERSON
1882,今天,DATE
1882,個月,DATE
1882,兩,CARDINAL
1882,這個月,DATE
1882,兩,CARDINAL
1882,八年,DATE
1882,西斯,GPE
1883,今年,DATE
1883,半年以上,DATE
1883,晚上,TIME
1883,三,CARDINAL
1883,兩,CARDINAL
1883,下個五年,DATE
1884,三,CARDINAL
1885,三,CARDINAL
1885,孫生,PERSON
1885,三,CARDINAL
1885,郭婞淳,PERSON
1886,三,CARDINAL
1886,台灣,NORP
1886,今年,DATE
1886,半年以上,DATE
1886,晚上,TIME
1886,三,CARDINAL
1886,兩,CARDINAL
1886,下個五年,DATE
1887,歐洲,LOC
1887,數個月,DATE
1887,北美,LOC
1887,超過公尺,QUANTITY
1887,歐洲,LOC
1887,台灣,NORP
1887,台,GPE
1889,抄文,PERSON
1889,兩年,DATE
1889,第間,ORDINAL
1889,半年後,DATE
1889,明年,DATE
1889,去年中的個晚上,TIME
1889,兩年,DATE
1889,今年初,DATE
1889,百萬,CARDINAL
1889,這幾天,DATE
1889,去年,DATE
1889,去年,DATE
1891,抄文,PERSON
1891,半年多,DATE
1891,中午,TIME
1891,晚上,TIME
1891,第二週,DATE
1891,四月,DATE
1891,第三週,DATE
1891,前天,DATE
1891,這幾天,DATE
1891,今日,DATE
1891,星期三,DATE
1892,三個月,DATE
1892,老王,PERSON
1892,老王,PERSON
1893,兩年,DATE
1893,第四,ORDINAL
1893,ㄧ個月,DATE
1894,兩,CARDINAL
1894,兩,CARDINAL
1894,兩,CARDINAL
1894,十幾歲,DATE
1894,二十歲,DATE
1894,十幾年,DATE
1894,越南,GPE
1894,泰國,GPE
1894,十幾二十年,DATE
1895,今天,DATE
1895,三,CARDINAL
1896,兩,CARDINAL
1897,抄文,PERSON
1897,去年底,DATE
1897,小王,PERSON
1897,去年,DATE
1898,波波,PERSON
1898,兩,CARDINAL
1898,第二天早上,TIME
1898,十點,TIME
1898,十二點,TIME
1898,那五天,DATE
1898,分鐘,TIME
1898,第二,ORDINAL
1898,兩,CARDINAL
1898,捷運站,FAC
1898,第二,ORDINAL
1898,兩,CARDINAL
1898,不到三個月,DATE
1898,九成九,PERCENT
1898,兩,CARDINAL
1899,抄文,PERSON
1899,五六年,DATE
1899,二年,DATE
1899,二,CARDINAL
1899,二,CARDINAL
1900,三,CARDINAL
1901,抄文,PERSON
1901,九年,DATE
1901,兩,FAC
1901,八歲,DATE
1901,老二,ORDINAL
1901,五歲,DATE
1901,四年,DATE
1901,博班,ORG
1901,今年,DATE
1901,日本,GPE
1901,日本,GPE
1901,十五坪,QUANTITY
1901,三又三,CARDINAL
1901,早上,TIME
1902,早上,TIME
1903,日本,GPE
1904,九年,DATE
1904,四年後,DATE
1904,今年,DATE
1904,日本,GPE
1904,五,CARDINAL
1904,台灣,GPE
1904,兩,DATE
1904,兩三年,DATE
1904,日本,NORP
1904,五十萬,CARDINAL
1904,兩,CARDINAL
1905,亞斯,PERSON
1905,千萬,CARDINAL
1905,亞斯,PERSON
1905,台北市,GPE
1905,三萬多,CARDINAL
1905,兩萬多,CARDINAL
1905,雲林彰化,GPE
1905,萬多,CARDINAL
1905,庭庭,PERSON
1905,六萬,CARDINAL
1905,日本,GPE
1905,台灣法院,ORG
1905,日本,GPE
1905,日本,GPE
1905,台灣,GPE
1907,台灣,GPE
1907,日本,GPE
1907,兩年,DATE
1907,台,GPE
1907,日本,GPE
1908,萬日元,PERSON
1908,萬日元,MONEY
1908,三,CARDINAL
1908,兩,CARDINAL
1908,萬日元,MONEY
1908,萬日元,MONEY
1908,日本,GPE
1908,東京,GPE
1908,萬日元,MONEY
1908,萬日元,PERSON
1908,萬日元,PERSON
1908,東京,GPE
1908,兩萬,MONEY
1908,二十萬日元,MONEY
1908,日本,NORP
1908,這幾年,DATE
1908,臺灣,GPE
1908,首先,ORDINAL
1908,兩,CARDINAL
1908,三萬臺幣,MONEY
1908,兩,CARDINAL
1908,三萬元,MONEY
1908,兩,CARDINAL
1908,兩,CARDINAL
1908,兩,CARDINAL
1908,三萬,CARDINAL
1908,日本,GPE
1908,數個月到年,DATE
1908,日本,GPE
1908,日本,GPE
1908,日本,GPE
1909,台灣,GPE
1909,半,CARDINAL
1909,兩,CARDINAL
1909,幾歲,DATE
1910,萬原元,MONEY
1910,半年,DATE
1910,台,GPE
1910,特教系,ORG
1910,日本,GPE
1910,兩,CARDINAL
1911,兩,CARDINAL
1911,八成,PERCENT
1911,博班,GPE
1911,四年,DATE
1911,譚,PERSON
1911,博班,PERSON
1911,四年,DATE
1911,斯,PERSON
1911,八成,CARDINAL
1911,台灣,GPE
1911,萬土博,PERSON
1911,日本,GPE
1912,日本,GPE
1912,台灣,GPE
1912,兩,CARDINAL
1912,三,CARDINAL
1912,台灣,GPE
1913,日本,GPE
1913,巴菲特,PERSON
1914,日本,GPE
1914,日本,GPE
1914,五萬,CARDINAL
1914,萬,CARDINAL
1914,萬多元,MONEY
1914,快個月,DATE
1915,五萬,CARDINAL
1915,兩,CARDINAL
1915,第段,ORDINAL
1915,第段,ORDINAL
1915,個月,DATE
1915,五萬,CARDINAL
1915,萬多,CARDINAL
1915,台灣,GPE
1915,日本,GPE
1915,日本,GPE
1915,日本,GPE
1915,日本,GPE
1915,第段,ORDINAL
1915,台灣,GPE
1915,第三,ORDINAL
1915,兩,CARDINAL
1915,兩,CARDINAL
1916,阿台灣,NORP
1916,兩,CARDINAL
1916,台北,GPE
1916,兩,CARDINAL
1917,台灣,GPE
1917,日本,GPE
1917,日本,GPE
1917,今年,DATE
1917,日本,GPE
1917,萬變成萬,CARDINAL
1917,美國,GPE
1917,年之後,DATE
1917,這個月,DATE
1917,那年,DATE
1917,萬台幣,MONEY
1917,萬台幣,MONEY
1917,丹麥,GPE
1917,快歲,DATE
1917,這年半,DATE
1917,丹麥,GPE
1917,托兒所,ORG
1917,台灣,GPE
1917,大陸,GPE
1917,萬,CARDINAL
1917,萬,CARDINAL
1917,台灣,GPE
1917,沒幾個月,DATE
1917,萬台幣,MONEY
1917,萬台幣,CARDINAL
1917,萬台幣,MONEY
1917,丹麥,GPE
1917,台灣,GPE
1917,台灣,NORP
1917,丹麥,GPE
1917,二萬五台幣,MONEY
1917,五萬台幣,MONEY
1917,中午,TIME
1917,三個月,DATE
1917,後年,DATE
1917,丹麥路,PERSON
1917,半天,DATE
1918,日本,GPE
1920,阿茲海,LOC
1920,年後,DATE
1920,台灣,GPE
1920,兩,CARDINAL
1920,兩,CARDINAL
1920,亞斯,PERSON
1920,百萬,CARDINAL
1920,五萬十萬,CARDINAL
1920,十幾萬,CARDINAL
1920,台灣,GPE
1920,兩天,DATE
1920,日本,GPE
1920,兩,CARDINAL
1920,阿茲海默,PERSON
1920,日本,GPE
1920,日文,LANGUAGE
1920,英文,LANGUAGE
1920,日本,GPE
1921,抄文,PERSON
1921,兩年多,DATE
1921,兩個月,DATE
1921,半歲,DATE
1921,兩萬,CARDINAL
1921,半歲,DATE
1921,晚上,TIME
